152341,25288776,"{'osmid': [895075492, 498955383], 'oneway': True, 'lanes': '2', 'highway': 'primary', 'junction': 'circular', 'reversed': False, 'length': 11.620000000000001, 'geometry': <LINESTRING (4.804 43.929, 4.804 43.929, 4.804 43.929)>, 'speed_kph': 56.2, 'travel_time': 0.7}"
152342,152341,"{'osmid': 4236061, 'oneway': True, 'highway': 'primary', 'junction': 'circular', 'reversed': False, 'length': 23.876999999999995, 'geometry': <LINESTRING (4.804 43.929, 4.804 43.929, 4.804 43.929, 4.804 43.929, 4.804 4...>, 'speed_kph': 56.2, 'travel_time': 1.5}"
152342,1672853923,"{'osmid': [4236065, 456874033], 'oneway': True, 'name': 'Rocade Charles de Gaulle', 'highway': 'primary', 'maxspeed': '50', 'reversed': False, 'length': 77.28899999999999, 'lanes': '2', 'geometry': <LINESTRING (4.804 43.929, 4.804 43.929, 4.804 43.929, 4.804 43.929, 4.804 4...>, 'speed_kph': 50.0, 'travel_time': 5.6}"
152357,152341,"{'osmid': [183757788, 4236054], 'oneway': True, 'name': 'Rocade Charles de Gaulle', 'highway': 'primary', 'maxspeed': ['50', '70'], 'reversed': False, 'length': 309.772, 'lanes': '2', 'geometry': <LINESTRING (4.801 43.928, 4.802 43.928, 4.802 43.928, 4.802 43.929, 4.802 4...>, 'speed_kph': 60.0, 'travel_time': 18.6}"
152371,152372,"{'osmid': [456875185, 4235830], 'oneway': True, 'lanes': '1', 'highway': 'primary_link', 'reversed': False, 'length': 138.04500000000002, 'geometry': <LINESTRING (4.792 43.926, 4.792 43.926, 4.791 43.927, 4.791 43.927)>, 'speed_kph': 49.2, 'travel_time': 10.1}"
152371,152448,"{'osmid': [342384353, 4235878, 4235894, 4235887], 'oneway': True, 'lanes': '2', 'name': 'Rocade Charles de Gaulle', 'highway': 'primary', 'maxspeed': ['50', '70'], 'reversed': False, 'length': 610.8659999999999, 'bridge': 'yes', 'geometry': <LINESTRING (4.792 43.926, 4.791 43.927, 4.79 43.927, 4.788 43.927, 4.787 43...>, 'speed_kph': 60.0, 'travel_time': 36.7}"
152372,152375,"{'osmid': 4235831, 'oneway': True, 'lanes': '1', 'highway': 'primary_link', 'reversed': False, 'length': 120.882, 'geometry': <LINESTRING (4.791 43.927, 4.789 43.927, 4.789 43.927, 4.789 43.927)>, 'speed_kph': 49.2, 'travel_time': 8.8}"
152372,2494981444,"{'osmid': 4235832, 'oneway': True, 'lanes': '1', 'highway': 'unclassified', 'reversed': False, 'length': 154.249, 'geometry': <LINESTRING (4.791 43.927, 4.79 43.927, 4.79 43.927, 4.79 43.927, 4.79 43.92...>, 'speed_kph': 36.1, 'travel_time': 15.4}"
152375,8973155,"{'osmid': 911748027, 'highway': 'tertiary', 'junction': 'roundabout', 'oneway': True, 'reversed': False, 'length': 13.102, 'geometry': <LINESTRING (4.789 43.927, 4.789 43.927, 4.789 43.927)>, 'speed_kph': 41.4, 'travel_time': 1.1}"
152376,152380,"{'osmid': 4235893, 'oneway': True, 'lanes': '1', 'highway': 'primary_link', 'reversed': False, 'length': 280.276, 'geometry': <LINESTRING (4.789 43.927, 4.789 43.927, 4.789 43.927, 4.79 43.927, 4.79 43....>, 'speed_kph': 49.2, 'travel_time': 20.5}"
152376,152375,"{'osmid': 490164487, 'highway': 'tertiary', 'junction': 'roundabout', 'oneway': True, 'reversed': False, 'length': 34.107, 'geometry': <LINESTRING (4.789 43.927, 4.789 43.927, 4.789 43.927, 4.789 43.927, 4.789 4...>, 'speed_kph': 41.4, 'travel_time': 3.0}"
152380,25288725,"{'osmid': [79213547, 79213552, 83036208, 4235961, 83036189], 'oneway': True, 'lanes': '2', 'name': 'Rocade Charles de Gaulle', 'highway': 'primary', 'maxspeed': '70', 'reversed': False, 'length': 583.1929999999999, 'bridge': 'yes', 'geometry': <LINESTRING (4.792 43.926, 4.793 43.926, 4.793 43.926, 4.793 43.926, 4.794 4...>, 'speed_kph': 70.0, 'travel_time': 30.0}"
152386,152376,"{'osmid': 737466052, 'highway': 'tertiary', 'junction': 'roundabout', 'oneway': True, 'reversed': False, 'length': 33.48, 'geometry': <LINESTRING (4.789 43.927, 4.789 43.927, 4.789 43.927, 4.789 43.927, 4.789 4...>, 'speed_kph': 41.4, 'travel_time': 2.9}"
152387,8973013,"{'osmid': 456875393, 'oneway': True, 'name': ""Rue de l'Aulanière"", 'highway': 'unclassified', 'reversed': False, 'length': 213.32800000000003, 'geometry': <LINESTRING (4.789 43.928, 4.789 43.928, 4.788 43.928, 4.788 43.928, 4.788 4...>, 'speed_kph': 36.1, 'travel_time': 21.3}"
152387,8973170,"{'osmid': 456875543, 'highway': 'tertiary', 'junction': 'roundabout', 'oneway': True, 'reversed': False, 'length': 44.239999999999995, 'geometry': <LINESTRING (4.789 43.928, 4.789 43.927, 4.789 43.927, 4.789 43.927, 4.789 4...>, 'speed_kph': 41.4, 'travel_time': 3.8}"
152392,152380,"{'osmid': [4235888, 4235892, 4235879], 'oneway': True, 'lanes': '2', 'name': 'Rocade Charles de Gaulle', 'highway': 'primary', 'maxspeed': '70', 'reversed': False, 'length': 549.722, 'bridge': 'yes', 'geometry': <LINESTRING (4.786 43.928, 4.787 43.928, 4.788 43.928, 4.788 43.927, 4.789 4...>, 'speed_kph': 70.0, 'travel_time': 28.3}"
152392,8973170,"{'osmid': 4235889, 'oneway': True, 'lanes': '1', 'highway': 'primary_link', 'reversed': False, 'length': 218.676, 'geometry': <LINESTRING (4.786 43.928, 4.787 43.928, 4.787 43.928, 4.788 43.928, 4.788 4...>, 'speed_kph': 49.2, 'travel_time': 16.0}"
152394,25287998,"{'osmid': 4235835, 'oneway': True, 'lanes': '2', 'highway': 'unclassified', 'reversed': False, 'length': 110.14100000000002, 'geometry': <LINESTRING (4.79 43.928, 4.79 43.928, 4.79 43.928, 4.79 43.928, 4.79 43.928...>, 'speed_kph': 36.1, 'travel_time': 11.0}"
152394,7545598745,"{'osmid': 490117768, 'highway': 'unclassified', 'junction': 'roundabout', 'oneway': True, 'reversed': False, 'length': 18.408, 'geometry': <LINESTRING (4.79 43.928, 4.79 43.928, 4.79 43.928, 4.79 43.928, 4.79 43.928...>, 'speed_kph': 36.1, 'travel_time': 1.8}"
152395,25288063,"{'osmid': [4235849, 237201069], 'oneway': True, 'highway': 'unclassified', 'reversed': False, 'length': 211.864, 'geometry': <LINESTRING (4.791 43.928, 4.791 43.927, 4.791 43.927, 4.791 43.927, 4.791 4...>, 'speed_kph': 36.1, 'travel_time': 21.1}"
152395,152397,"{'osmid': [490164506, 4236100], 'highway': 'unclassified', 'junction': 'roundabout', 'oneway': True, 'reversed': False, 'length': 28.417, 'geometry': <LINESTRING (4.791 43.928, 4.791 43.928, 4.791 43.928, 4.791 43.928, 4.791 4...>, 'speed_kph': 36.1, 'travel_time': 2.8}"
152397,8973191,"{'osmid': 4236100, 'highway': 'unclassified', 'junction': 'roundabout', 'oneway': True, 'reversed': False, 'length': 26.645999999999997, 'geometry': <LINESTRING (4.791 43.928, 4.791 43.928, 4.791 43.928, 4.791 43.928, 4.791 4...>, 'speed_kph': 36.1, 'travel_time': 2.7}"
152397,152402,"{'osmid': 4236103, 'highway': 'unclassified', 'oneway': False, 'reversed': False, 'length': 38.297, 'geometry': <LINESTRING (4.791 43.928, 4.791 43.928, 4.791 43.928, 4.791 43.928)>, 'speed_kph': 36.1, 'travel_time': 3.8}"
152402,152397,"{'osmid': 4236103, 'highway': 'unclassified', 'oneway': False, 'reversed': True, 'length': 38.297000000000004, 'geometry': <LINESTRING (4.791 43.928, 4.791 43.928, 4.791 43.928, 4.791 43.928)>, 'speed_kph': 36.1, 'travel_time': 3.8}"
152428,1029933814,"{'osmid': 4236110, 'name': 'Chemin de Ramatuel', 'highway': 'unclassified', 'oneway': False, 'reversed': True, 'length': 74.49, 'speed_kph': 36.1, 'travel_time': 7.4}"
152428,7545598771,"{'osmid': [806885146, 4236110], 'name': 'Chemin de Ramatuel', 'highway': 'unclassified', 'oneway': False, 'reversed': False, 'length': 438.11099999999993, 'geometry': <LINESTRING (4.791 43.93, 4.793 43.93, 4.793 43.929, 4.794 43.929, 4.794 43....>, 'speed_kph': 36.1, 'travel_time': 43.7}"
152428,1029934306,"{'osmid': 7985507, 'highway': 'unclassified', 'oneway': False, 'reversed': False, 'length': 112.39399999999999, 'geometry': <LINESTRING (4.791 43.93, 4.791 43.929, 4.791 43.93, 4.791 43.93, 4.79 43.93)>, 'speed_kph': 36.1, 'travel_time': 11.2}"
152437,8973191,"{'osmid': 4236148, 'lanes': '2', 'name': 'Rue Jean-Marie Tjibaou', 'highway': 'unclassified', 'oneway': False, 'reversed': False, 'length': 403.299, 'geometry': <LINESTRING (4.787 43.93, 4.787 43.93, 4.787 43.93, 4.787 43.93, 4.787 43.93...>, 'speed_kph': 36.1, 'travel_time': 40.2}"
152437,8973025,"{'osmid': 490117761, 'highway': 'unclassified', 'junction': 'roundabout', 'oneway': True, 'reversed': False, 'length': 11.347000000000001, 'geometry': <LINESTRING (4.787 43.93, 4.787 43.93, 4.787 43.93)>, 'speed_kph': 36.1, 'travel_time': 1.1}"
152438,6149993527,"{'osmid': 88847334, 'lanes': '2', 'name': 'Avenue Sainte-Geneviève', 'highway': 'unclassified', 'oneway': False, 'reversed': True, 'length': 72.379, 'geometry': <LINESTRING (4.787 43.93, 4.787 43.93, 4.787 43.93, 4.787 43.93, 4.786 43.93...>, 'speed_kph': 36.1, 'travel_time': 7.2}"
152438,152437,"{'osmid': 968924284, 'highway': 'unclassified', 'junction': 'roundabout', 'oneway': True, 'reversed': False, 'length': 19.741, 'geometry': <LINESTRING (4.787 43.93, 4.787 43.93, 4.787 43.93, 4.787 43.93, 4.787 43.93)>, 'speed_kph': 36.1, 'travel_time': 2.0}"
152448,152450,"{'osmid': 7986172, 'highway': 'primary', 'junction': 'roundabout', 'oneway': True, 'reversed': False, 'length': 32.267, 'geometry': <LINESTRING (4.785 43.929, 4.785 43.929, 4.785 43.929, 4.785 43.929, 4.785 4...>, 'speed_kph': 56.2, 'travel_time': 2.1}"
152450,8974120,"{'osmid': [456877560, 4235823], 'oneway': True, 'lanes': '2', 'name': 'Rocade Charles de Gaulle', 'highway': 'primary', 'reversed': False, 'length': 175.077, 'maxspeed': '50', 'geometry': <LINESTRING (4.785 43.929, 4.785 43.929, 4.785 43.929, 4.785 43.929, 4.784 4...>, 'speed_kph': 50.0, 'travel_time': 12.6}"
152450,8973000,"{'osmid': 490164504, 'highway': 'primary', 'junction': 'roundabout', 'oneway': True, 'reversed': False, 'length': 24.490000000000002, 'geometry': <LINESTRING (4.785 43.929, 4.785 43.929, 4.785 43.929, 4.785 43.929, 4.785 4...>, 'speed_kph': 56.2, 'travel_time': 1.6}"
152454,8973013,"{'osmid': 7985373, 'oneway': True, 'highway': 'unclassified', 'reversed': False, 'length': 104.241, 'geometry': <LINESTRING (4.786 43.929, 4.786 43.929, 4.786 43.929, 4.786 43.929, 4.786 4...>, 'speed_kph': 36.1, 'travel_time': 10.4}"
152454,2149998324,"{'osmid': 932784196, 'lanes': '2', 'name': ""Rue de l'Aulanière"", 'highway': 'unclassified', 'maxspeed': '30', 'oneway': False, 'reversed': False, 'length': 129.335, 'geometry': <LINESTRING (4.786 43.929, 4.786 43.929, 4.786 43.929, 4.786 43.93, 4.786 43...>, 'speed_kph': 30.0, 'travel_time': 15.5}"
152464,5393672329,"{'osmid': 4236150, 'name': 'Rue du Petit Gigognan', 'highway': 'unclassified', 'maxspeed': '30', 'oneway': False, 'reversed': False, 'length': 181.643, 'geometry': <LINESTRING (4.786 43.932, 4.786 43.932, 4.786 43.933, 4.786 43.933, 4.786 4...>, 'speed_kph': 30.0, 'travel_time': 21.8}"
152464,8973866,"{'osmid': 4236150, 'name': 'Rue du Petit Gigognan', 'highway': 'unclassified', 'maxspeed': '30', 'oneway': False, 'reversed': True, 'length': 179.64399999999998, 'geometry': <LINESTRING (4.786 43.932, 4.786 43.932, 4.786 43.932, 4.786 43.932, 4.787 4...>, 'speed_kph': 30.0, 'travel_time': 21.6}"
152464,9131978868,"{'osmid': 88703916, 'name': 'Rue Gallias', 'highway': 'unclassified', 'oneway': False, 'reversed': False, 'length': 330.038, 'geometry': <LINESTRING (4.786 43.932, 4.786 43.932, 4.787 43.932, 4.787 43.932, 4.787 4...>, 'speed_kph': 36.1, 'travel_time': 32.9}"
152465,8974590,"{'osmid': [184646953, 4235755, 409115172, 184646950], 'oneway': True, 'lanes': ['2', '3'], 'name': 'Rocade Charles de Gaulle', 'highway': 'primary', 'reversed': False, 'length': 533.1800000000001, 'maxspeed': '50', 'geometry': <LINESTRING (4.782 43.935, 4.782 43.935, 4.782 43.935, 4.782 43.935, 4.782 4...>, 'speed_kph': 50.0, 'travel_time': 38.4}"
152471,152472,"{'osmid': 10621188, 'oneway': True, 'highway': 'residential', 'reversed': False, 'length': 30.864, 'geometry': <LINESTRING (4.781 43.934, 4.781 43.934, 4.781 43.934)>, 'speed_kph': 32.7, 'travel_time': 3.4}"
152471,152474,"{'osmid': 499227519, 'highway': 'unclassified', 'junction': 'roundabout', 'oneway': True, 'reversed': False, 'length': 16.782, 'geometry': <LINESTRING (4.781 43.934, 4.781 43.934, 4.781 43.934, 4.781 43.934, 4.781 4...>, 'speed_kph': 36.1, 'travel_time': 1.7}"
152472,152483,"{'osmid': 88837187, 'name': 'Route des Rémouleurs', 'highway': 'residential', 'oneway': False, 'reversed': False, 'length': 160.81099999999998, 'geometry': <LINESTRING (4.781 43.934, 4.781 43.934, 4.781 43.934, 4.781 43.934, 4.781 4...>, 'speed_kph': 32.7, 'travel_time': 17.7}"
152472,152474,"{'osmid': 88837202, 'oneway': True, 'highway': 'residential', 'reversed': False, 'length': 30.357999999999997, 'geometry': <LINESTRING (4.781 43.934, 4.781 43.934, 4.781 43.934)>, 'speed_kph': 32.7, 'travel_time': 3.3}"
152474,2807363938,"{'osmid': 499227519, 'highway': 'unclassified', 'junction': 'roundabout', 'oneway': True, 'reversed': False, 'length': 12.170000000000002, 'geometry': <LINESTRING (4.781 43.934, 4.781 43.934, 4.781 43.934, 4.781 43.934)>, 'speed_kph': 36.1, 'travel_time': 1.2}"
152476,25287472,"{'osmid': 4235753, 'oneway': True, 'highway': 'residential', 'reversed': False, 'length': 25.162000000000003, 'geometry': <LINESTRING (4.781 43.934, 4.781 43.933, 4.781 43.933)>, 'speed_kph': 32.7, 'travel_time': 2.8}"
152476,7103269881,"{'osmid': 1259621198, 'highway': 'unclassified', 'junction': 'roundabout', 'oneway': True, 'reversed': False, 'length': 13.59, 'geometry': <LINESTRING (4.781 43.934, 4.781 43.934, 4.781 43.934, 4.781 43.934, 4.781 4...>, 'speed_kph': 36.1, 'travel_time': 1.4}"
152483,152472,"{'osmid': 88837187, 'name': 'Route des Rémouleurs', 'highway': 'residential', 'oneway': False, 'reversed': True, 'length': 160.81099999999998, 'geometry': <LINESTRING (4.781 43.935, 4.781 43.935, 4.781 43.935, 4.781 43.935, 4.781 4...>, 'speed_kph': 32.7, 'travel_time': 17.7}"
152483,152465,"{'osmid': 174462848, 'oneway': True, 'lanes': '1', 'highway': 'residential', 'reversed': False, 'length': 121.89399999999999, 'geometry': <LINESTRING (4.781 43.935, 4.781 43.936, 4.781 43.936, 4.781 43.936, 4.781 4...>, 'speed_kph': 32.7, 'travel_time': 13.4}"
152504,926366099,"{'osmid': [799117835, 154816747], 'bridge': 'yes', 'oneway': True, 'highway': 'primary', 'maxspeed': ['50', '30'], 'reversed': False, 'length': 102.717, 'lanes': '1', 'geometry': <LINESTRING (4.796 43.944, 4.796 43.944, 4.796 43.944, 4.796 43.944, 4.796 4...>, 'speed_kph': 40.0, 'travel_time': 9.2}"
152504,2806769313,"{'osmid': [457097000, 799117836], 'bridge': 'yes', 'oneway': True, 'lanes': '2', 'highway': 'primary', 'maxspeed': '50', 'reversed': False, 'length': 168.664, 'geometry': <LINESTRING (4.796 43.944, 4.796 43.944, 4.796 43.944, 4.796 43.944, 4.797 4...>, 'speed_kph': 50.0, 'travel_time': 12.1}"
152513,1851473870,"{'osmid': 234300652, 'oneway': True, 'lanes': '3', 'name': 'Boulevard Saint-Dominique', 'highway': 'primary', 'reversed': False, 'length': 61.837, 'speed_kph': 56.2, 'travel_time': 4.0}"
152513,1672854581,"{'osmid': 83274274, 'oneway': True, 'highway': 'primary', 'maxspeed': '50', 'reversed': False, 'length': 70.72299999999998, 'geometry': <LINESTRING (4.799 43.946, 4.799 43.947, 4.799 43.947, 4.799 43.947, 4.799 4...>, 'speed_kph': 50.0, 'travel_time': 5.1}"
152513,1772326578,"{'osmid': 165691538, 'oneway': True, 'lanes': '4', 'name': 'Boulevard Saint-Dominique', 'highway': 'primary', 'maxspeed': '50', 'reversed': False, 'length': 85.304, 'geometry': <LINESTRING (4.799 43.946, 4.799 43.947, 4.8 43.947)>, 'speed_kph': 50.0, 'travel_time': 6.1}"
152514,152513,"{'osmid': 807386018, 'oneway': True, 'lanes': '2', 'name': 'Boulevard Saint-Dominique', 'highway': 'primary', 'maxspeed': '50', 'reversed': False, 'length': 26.979, 'geometry': <LINESTRING (4.799 43.946, 4.799 43.946, 4.799 43.946)>, 'speed_kph': 50.0, 'travel_time': 1.9}"
152529,1672854455,"{'osmid': 698278172, 'name': ""Avenue de l'Arrousaire"", 'highway': 'residential', 'maxspeed': '30', 'oneway': False, 'reversed': True, 'length': 8.564, 'speed_kph': 30.0, 'travel_time': 1.0}"
152529,7502818968,"{'osmid': 7986247, 'oneway': True, 'lanes': '2', 'name': 'Boulevard Saint-Michel', 'highway': 'primary', 'maxspeed': '50', 'reversed': False, 'length': 91.368, 'geometry': <LINESTRING (4.81 43.943, 4.81 43.943, 4.81 43.943, 4.809 43.943, 4.809 43.9...>, 'speed_kph': 50.0, 'travel_time': 6.6}"
152534,927995544,"{'osmid': 802115350, 'oneway': True, 'lanes': '1', 'name': 'Avenue Saint-Ruf', 'highway': 'tertiary', 'maxspeed': '30', 'reversed': False, 'length': 10.339, 'speed_kph': 30.0, 'travel_time': 1.2}"
